text,label
የመስበክ,0
እንትፍ እንትፍ አለ,1
በቴሌቪዥን መርሀ ግበሮችና በፅሁፍ,0
በፊታቸዉ በኋላቸዉ,0
የአማርኛ ፊደል በዶክተር አበራ ሞላ,0
በሀሰት ለጠፈበት,1
የነገር ሰረገላ,1
አይቀጡ ቅጣት ቀጣ,1
ስራም አይዝ,0
ለተማሪዎች ያንብቡላቸው,0
ለበሽታዬ ያህል,1
ግጥም የፈጠራ ፅሁፍ,0
ያስችልህ,1
መጠነ ቁስ,0
ሀብተ ነፍስ,1
ስርቅ ያለ,1
የመስቀል ወፍ,1
አበጀ በለዉ,0
ኬላ ሰበር,1
ስር ተቆጣ,1
አስኪጀመር ድረስ,0
ምድር ዞረበት,1
ራስ ህመም,0
ዘመናዊ አፃፃፍ,0
በረከት አጣ,1
የነገር ቁራጭ,1
ግፍ ሰራ,1
ከዚህ ወረድ ስንል,0
የሚቀርብበት የፈጠራ ፅሁፍ,0
ሆነብኝ,1
በስራ መበልፀግ,0
ውርጭ አመድ የመሰለ ነጭ በረዶ,0
በጦር ሸከሸከው,1
ሴራ ጉዱ,1
በድሬዳዋ ከተማ መስተዳደሮች,0
ራስ ተስሞ,1
የእንስሳት ተዋፆዎችና የተለያዩ ማእድናት,0
አለና ቦዘዝ,0
ገበታው ሳሳ,1
ሲል,0
መከራ ቀመሰ,1
ብልህ,0
ድርጅት,0
የመልመጃ ጥያቄዎች,0
ሞልጮኝ ሄደ,1
ስራ ተቋርጠ,1
ጥቂት አመታት,0
ባንድ አይቅር,1
ቅሌን ጨርቄን አለ,1
መጋረጃ ይዘጋል,0
መንግስታዊ ሽብርተኝነት,0
ህግ አፈረሰ,1
ውስጣዊ ባህርያት አሉን,0
ልብ አቁስል,1
ተጠቃሚ መሆናቸውን,0
ንኡስ አንቀፅ,0
የሞተ ሞተ,1
ብትንትኑ ወጣ,1
ብዬ,1
አይከሰኝም ይላሉ,0
በሽታው ወጣለት,1
በዛብህ ግን,0
ወታደራዊ የስራ ደረጃ,0
ገፍቷቸው አያውቅም,0
ቴክሎጅ ፋካሊቲ,0
አረፍተነገሮች እንደሚነገሩበት,0
ቅልል ያለ,1
ልቡ ሞተ,1
መለስ ቀለስ,1
ሀላፊነት የጎደለው,0
የመጀመሪያው ወሰነ,0
ልብሷን ቀደደች,1
አደይ አበባ,0
በመጠየቅ ማረጋገጥ,0
ቃል በቃል,1
ቃሉን አጠፈ,1
ሰዉ ወደደ,0
የቤት ስራ ሰርተው እንዲመጡ ያድርጉ,0
ሰዋስዋዊ ስህተት አለመታየቱ,0
በትምህርት በደንብ አስተማረ,0
ሰው አደረገው,1
ክፍል ከተማ,0
ፊደልም የቆጠረ አይመስል,1
ስራ ማይዝ,1
በወህኒ ቤቷ የታሸገው,0
ገንዘቡ ቀለጠ,1
የጋማ ከብት,0
ወላጆቹም,0
ቃል አልገባም,0
ጥንቃቄዎች አሉ,0
ወተቱ ሸፈተ,1
በፋብሪካ ደረጃ ማምረት የሚቻልበት,0
ይጨምረዋል እንጂ,0
የአስተሳሰብ ወጥነት ይሰጠናል,0
ማድረግ ተገቢ,0
ትንሽ ሰከረ,0
ምድር ቤት,0
ልበ ጥሩ,1
አላማውም በምርምር የተገኙ,0
ጉዳዩን ብታጤነው ብታሰላስልበት,0
አነቃቂ የሆነ አጭር ዘጋቢ ፊልም,0
መንጥቆ አጠበ,1
ሀይማኖቱን ለወጠ,1
ቤት ከቤቱ ገባ,1
የታሪካችን ሰበዞች,0
አልባሌ,0
የአማራ ብሄራዊ ክልላዊ መንግስት,0
ኮምፒዉተር ጥገና,0
የወር ገቢ,0
ሿ አደረገ,1
እድሜዉን ሙሉ,0
ግፈኛና አጥቂ,0
ኬንያና ሜክሲኮ,0
በመላ ተናገረ,1
ቆሌቢስ,1
ቤት ለቤት,1
አንድ ሰው የተፈጥሮ ሰው,0
በቃላት ፍቺ መሰረት አረፍተነገር ይፅፋሉ,0
መንግጎ ወሰደው,1
ከልቡ አገለገለ,1
የርግቦችን ባህሪ,0
ስርአተ መንግስት,0
የሴት ልጅ,1
ማስተማሪያ ቋንቋ,0
ቀልበ ደረቅ,1
ቁርበት መጣል,1
አደጋ ስጋት,0
ሞት ይርሳኝ,1
ስልጣን,0
ከመጠበቅ አልፎ መሰረቱን ያስተካክላል,0
ሳለ አይሰጥ,1
የተማሪ መፅሀፍን,0
ሌባ ጣት,1
ተመለጠ,0
ቁስሉ በላው,1
ምድር አድምጪ,0
ቀረቦ,1
የዝምድናችን መተሳሰርያ,0
ቆዳ ተማሪ,1
ከነገር ሸተት አለ,1
መፅሀፍ መምህርደሪያ,0
እዳ,0
በርካታ ግለሰቦች,0
የኢፌዴሪ ህገመንግስት,0
በሱ ፈንታ እኔ ልሙት,0
በመምህር ማስተማር ወጣት,0
ሀሳብ ስብስብ,0
ፊደልም የቆጠረ አይመስል,1
የተለያዩ ስሞች አሉት ‐,0
ሲያቅዱ ጥርሳቸዉን,0
ማሻሻያዎችና ለውጦች ይደረጉባቸዋል,0
ስነ ልቦና,0
የተወለደበትን ቀን አስቆጠረው,1
ሲሸከሟቸው ለሚውሉት ቁመተ መለሎ,0
ቅርሻ ቅርሻ አለ,1
ደብረ ታቦር,0
ቀትረ ቀላል,1
ወይም አይኖሩም,0
የእንግዳ ቁርበት,1
ድህነትህ ይፋቃል አይደለም,0
የተለያዩ ቀለማትን,0
ረጋ ስራሽ,1
ቃሪያ ድምጥ,1
አጥሩ አረገዘ,1
ጉንፋን,0
ሰማንያ ከነዳ,1
አእምሮ የአንድ ሰው ንቃተ ሀሊና,0
ባህር እሳት,1
አሁን ያለንበት,0
ሳቢያ ስምንት መቶ ሀምሳ ሺህ,0
ቀዝቃዛ ጦርነት,1
ሳር ቤት,0
ቢስ ገላ,1
ሴተ ላጤ,1
እድሜው ተበጠሰ,1
መጀመሪያ አዲስ መንደር,0
በግስ ጊዜያት የተፃፉ አረፍተነገሮች,0
እሾህን በሾህ,1
ሽንት,1
በአመት ውስጥ,0
ብር ብሎ ሄደ,1
በተማሪ መፅሀፍ ላይ የቀረቡት,0
አባ ሙላት,1
ሙልጭ አለ,1
አባቴ ልሁን,1
ለሆነ ነገር,1
ቁርጬ ደሀ,1
ሎሚ በየተራ,1
ራስ ራሱን,1
ማፍራት ደርሰዋል,0
ባዘቶ ገላ,1
በህይወቱ ላይ ሙሉ ለውጥ አድርጓል,0
ረሀብ ቀጠቀጠው,1
የቁጥቁጥ ኑሮ,1
ስር ሰደደ,1
ለቅሶ ቤት,0
የልብስ ቅድ,1
አንጀቱ ተቆረጠ,1
አዋቄ ሰው,0
ታጥቆ ተነሳ,1
በአጠቃላይ በአገር,0
ትከሻ ቢስ,1
ኢትዮጵያዊ ነን,0
ይህን ምንባብ በቅድሚያ,0
ብጣሻም,1
የሚላስ የሚቀመስ,1
ተጨባጭ መምህርዘራዊ የሆነ ማስረጃ,0
እየታገለ ተነስቶ,0
ባህር ማዶ,1
ከላዩ ላይ,0
ነገር ውስጥ ማገደው,1
ሲገባ ሊኖረው የሚችለውን,0
የትምህርቱ ይዘት,0
ገበታ ሰራ,1
የስራ ማመልከቻ,0
ጠጉር ሰራ,1
ግር ግር,0
ውሸቱን ለቀቀው,1
ተማሪዎች የክለሳ ጥያቄዎችን,0
ምሽት ላይ,0
ልቡ በደስታ ሰከረ,1
ልበ ቆራጥ,1
ባላልጋ,1
የምርምር ውጤቶች,0
ትም አደረገ,1
ለመልሶቻቸው ግብረመልስ ይስጧቸው,0
አንጀቱ ራሰ,1
አትነፋ,1
የበላን ያብላላዋል,1
ዝነኛ,0
በማስታወቂያው የተሳበው ሸማች,0
አይሆንም,1
ከሀያ በላይ ትምህርት ቤቶች,0
ምድር ለቀቀ,1
ፊቱ በራ,1
ስማቸዉን ሲረሱባቸዉ,0
ቁጥር,0
የሽማግሌ ትንሽ,0
ዝናብ ስለዘነበ ወደቤቷ ሄደች,0
ተቆረቆረ,1
ቅጥ ያጣ,1
ተረካቢ ነጋዴዎች,0
በገና ምት,1
ከዚህ በታች,0
ሰውኛ ዘይቤ,0
እዚያ ሰፈር ተወልደው,0
ቅመማ ቅመም,0
ሁሉም የስራ ዘርፍ አለው,0
ተራ መታ,1
ታጋሽ,0
በቀንዱ አፈር ያዘ,1
ምኑና ምኑ ተይዞ,1
ግብር አግባብነት ባላቸው ህጎች,0
ስለኢትዮጵያ,0
ሻ አለው,1
በልብ አዋለው,1
ሸክምህን ለመቋቋም,0
ተራ ወታደር,1
ከአንዲሮቹ ሁሉ,0
ምላሱን አሾለ,1
ቅልጥ አለ,1
ሞት የተፋው,1
ገንዘብ ቋጠረ,1
ብርሀን በምን ዋጋ ይተመናል,0
ከንፈሯን መገመገው,1
ሹመት ያዳብር,1
ልባም,1
መመረቂያ ፅሁፍ,0
ቋሚ ንብረት,1
በዱላ አላሻቀው,1
ልብ አውልቅ,1
ስመ ጥር,1
ተራ በተራ,1
ድብልቅና ድርብ ድብልቅ በማለት,0
ጠዋት መነሳት,0
የቆመ,1
ውስጥ ይታያል,0
ከአንዲሮቹ ሁሉ,0
ለጋ ደመና,1
ራሱ ጠና,1
አንቅሮ ተፋው,1
ቃላዊ በመሆናቸው,0
ቁስሉ ሸፈጠ,1
ግዴለም,1
በሰንጠረዡ ውስጥ በቀረበው ምሳሌ,0
አለዘበ,1
በቁሙ,1
ባለማታወቅ ኖረ,0
ምርር አለ,1
የተከሰቱ አሉታዊ,0
ቀስቱን ለጠጠ,1
ቁራጫም,1
በቃል እንዲመልሱ ያድርጉ,0
ሀገር ዉስጥ,0
ወደቀጣዩ ምእራፍ ከመሸጋገርዎ በፊት,0
የሙያ ዘርፍ,0
ይበረታታና ይጎተጎት,0
ሙልጭ ወጣ,1
የበለጠ ተጠቃሚ እንደሚሆኑም,0
የመጀመሪያ ትውልድ ይገኝበታል,0
የመኖሪያ ስፍራና ጊዜ,0
እንግዲያስ ለራት,0
የሰማንያ ሚስት,1
ሰርተዋቸው እንዲመጡ ያድርጉ,0
የበታች በታች,1
ክፉ ነገር ረመጠብኝ,1
ቤት አሳየ,1
ባለሱሪ,1
ብቅ ጥልቅ አለ,1
መሬት ይቅለለው,1
ሆድ ሲያውቅ ዶሮ ማታ,1
ታች ይቀንሳል ጋብ ይላል,0
አንደበቱ ረታ,1
መፅሀፍ መምህርደሪያ,0
ቅዳሴ ማህሌት,0
ታቦቱን ሰረቁ,0
ውጋት ሸከሸከው,1
ሙሉ ቀን,0
ዘር ቆጠረ,1
ቁርጡ ታወቀ,1
ህልሙን ያሳካ,0
አዉንታዊ ትርጉም,0
ጋኑ ተሞላ,0
አገሪቷ ለውጥ ያሻታል,1
ለዘመናዊ የገቢ ግብር ፅንሰ ሀሳብ,0
ነገር አረገዘ,1
በሽታ ሸመተ,1
ተስፋ ሰጠ,1
ቁም ከብት,1
ብላ ባለኝ,1
የቋንቋ ምንነትን የሚገልፅ ትክክለኛ ማስረጃ,0
የክፍለ ትምህርቱን አላማዎች,0
አፈር ይብላኝ,1
በገ ሰማይ,1
መምህርተር ልምዱ,1
አልብሽኝ አንተርሽኝ,1
በውይይት መፍትሄውን ፈልጉና ፃፉ,0
በመጨረሻም የተማሪዎቹን ክርክር,0
ቆርፋዳ ሻንጣ,0
በውይይት ጊዜ እየተዟዟሩ ማረጋገጥ,0
አረጋዊ ዮሴፍ,0
በነገር ረጨኝ,1
ነገሩ ረቀቀ,1
ሲያሳየው ይሰማዋል,0
በሽታው ተነሳ,1
መደንገጥ ነበረበት,0
ነገር ለደፈብኝ,1
መሰናክል እሩጫአ,0
ከስልጣኑ ስር አንበረከከው,1
ያክል አልቀራቸዉም,0
ቤት ለቤት,1
አፅመምህርስት,1
ልቡ ቀረ,1
በ ኛው ምእተ አመት,0
መስከረም ሲተኮስ,1
አይኑ ቀላ,1
ቢራ ያጠጣቸዋል,0
አይኑን ተከለ,1
ከማን አንሼ,1
ቀፈፈ,1
ተባላ,1
ልቤን አልነካኝም,1
አውራ መንገድ,0
ከታማሚው ጋር,0
ይለዋወጣል,1
በፍቅር ታዉራ,0
የፈለገው ይሆናል,0
በመሆኑ ጫና የበዛበት,0
ግጭት ትልም,0
ፊደል ለየ,1
የሰይጣን ቁራጭ,1
እልሁን አስቆጠረ,1
ቆርጦ ሄደ,1
ትዳሩ ሞላ,1
የስራ እንቅስቃሴውን ተመለከትን,0
የሆነ ሰዉ,0
ባለቅልጥም,1
ቤቱን አሸነፈ,1
ቁስሉ ቂም ያዘ,1
እንኳን በደህና መጣችሁ,0
እንግዳውን ሸኘ,1
በሶ በላ,0
ዘመዴ,0
አልብሽኝ አንተርሽኝ,1
ግጥም ፃፈ,0
መንግስት በሀገሩ ላይ,0
እነዚህ ህጎች የተፈፃሚነታቸውን ወሰን,0
ማህደረ ማርያም,0
ልቡን ሰጠው,1
ሀዘን ሸነቆጠው,1
ነገረኛ ሰዉ,0
ባደረጉላቸው ውለታ ምክንያት,0
የሚሰሩበት ቃላት,0
አገሩን አቀና,1
ቁም ዜማ,1
ልብ አለ,1
ጥሩ የቋንቋ ችሎታ,0
ትርፍ የለሽ,0
ሰው ተሰልፏል,0
ጎዶሎ ቀን,1
ለመከራ ሰጠ,1
ቃል ለምድር ለሰማይ አለ,1
ባይሸት ይሻላል,1
ቁም እግዚአብሄር,1
አደብ ገዛ,0
ባልኮል ተቃጠለ,1
ወንድም እህት,0
ራስን ማወቅ,0
ከዋሻው የሚወጣትን ይጠባበቃሉ,0
ህልውና,0
መልካም እድል,0
ምንም ምላሳቸዉን,0
ፋሲል ከተማ,0
ቸንቧ ቸንቧ አለ,1
የወጣው ሀብትም ባክኖ ይቀራል,0
ቤት ለንግዳ,1
ደንታ የሌለዉ,0
ሊመሩ የሚችሉ ተማሪዎችን,0
የጭን በቅሎ,1
ነገ አንድነትን ሊያራምዱ ይችላሉ,0
በሚደረግበት በዘመናዊ,0
ወዲያ ወዲህ መወዝወዝ,0
ቃሌ,1
ልብ አደረገ,1
መላቢስ,1
ስብሳብ የተወለደ,1
በጠባብ መቼትና በአንድ የትረካ አንፃር,0
በልቦለዱ ውስጥ የልቦለዱ አላባውያንን,0
የነገር ብልት ያውቃል,1
ወህኒ ቤት መግባት,0
መጠይቃዊ አረፍተነገር,0
ቆለለበት,1
ብዙ መሰናክሎችንም ማለፍ ችሏል,0
ብድር መለሰ,1
ሴት አስረካሽ,1
ታይተዋል,0
ሀፍረት ለበሰ,1
በቀን እንደሆነ ይስማማሉ,0
የቆንጆ መራራ,1
የወላድ መካን,1
ስነ ስርአት,0
ክረምቱ ተጫነ,1
ሙት ደረቅ አይበላም,1
አእምሮው ላሽቋል,1
ማልዶ ማልዶ,1
ቀፈቀፈ,1
ሰንጣቃ,1
አቀለጠ,1
አሟልቶ ሰጠው,1
በሚያነቡበት ጊዜ,0
ቁርባን,1
የቤተሰብ ባላ,1
በቀላሉ በጎግል ወደሚተረጎሙት,0
የበግ ለምድ የለበሰ,1
ከተማሩ በኋላ የሚሰደዱ ምሁሮችን,0
ስብስብ እምቤት,1
ቀትረ ቀላል,1
እንዲያም ሆና ብዙም,0
ቋንቋ ያልሆነ,0
አግዶኝ,1
አይኑ ይሳሳል,1
ትኩረት መስጠት,0
አማካኝነት ጥሩ ተናጋሪ እንዲሆን,0
ልብሷን ቀደደች,1
ውሸቱን ለቀቀው,1
ቁስሉ ምጠጠ,1
እግዚአብሄር ቅጥል አለ,1
እብድ ይለኛል,0
በመላ ሄደ,1
እንዲፈፀምልሽ መንገድ,0
የሽ ጥላ,0
በነገር ተሸረከተ,1
ጉዳይ ቆረጠ,1
ረገብ አደረገ,1
ሁለ በል,0
ትጠበቅ ነበረ,0
የቀለም ሰው,1
ከነ እርሙ በላ,1
ራሱን ሳተ,1
ልጓም አጥባቂ,1
ያማረበት የሚመስለው አስከፊ ነገር,0
በዚህም የቃላትን ባህርይ,0
ተማሪዎችን በመጠየቅ ማረጋገጥ,0
ሌባ ሻይ,1
ይቅለበለባል,0
ነገርን ነገር ያነሳዋል,1
የሰው ክፋት,0
ግድግዳው ሰምበሌጥ,0
ጣል ይደረግበት,0
ሆዱ ሻከረ,1
ሙሉ እምነት,0
ልብ አደረገ,1
የጦር መሳሪያ,0
ግብይቱ ሲጧጧፍ ዋለ,0
ጆሮውን ሸመጠጠው,1
ነገረ ሰሪ,1
ደስ የማያሰኝ ነገር,0
እል ደግሞ,0
አይሞላለት,1
ግብረ ስጋ,1
አባጣ ጎባጣ ኮረኮንች የሌለው,0
ልቡን ሰረቀው,1
ሀረግ ወይም አረፍተነገር ይዋቀራል,0
ገላ ሰውነት,0
ያልተገለጠ ነገር,0
የት አለ ስራ,0
ተፈጥሮ መዉደድ,0
ለነገሩ እንግዳ,0
ልበ ጥልቅ,1
ኢንፎርሜሽን ቴክኖሎጅ,0
ድል,0
መልካም ስነምግባሮች,0
ትምህርት ክፍሎች,0
ጥቃቅን ገጠመኞችን,0
በማሀበረሰቦች መካከል,0
ኮምፒዩተር ሰለጠነ,0
ባለሙያዎች ጥቅሞቻቸው,0
አፉ ተሸበሸበ,1
ሌላውን ተክቶ ቢገባ,0
ይህን ምእራፍ አጠናቀው,0
ተርታ ሰው,1
በመላ ሄደ,1
ከዚያም በአዲስ አበባ,0
ሲቃ ያዘው,0
ደብረ ዘይት,0
ሰብለ የልብ በሽታዋ ተነስቶባት ትሞታለች,0
ውርርድ ተከለ,1
ተማሪዎችን በመጠየቅ ማረጋገጥ,0
በቁሙ ሞተ,1
ነገር ቋጠረ,1
ሌባ ሚዛን,1
ዉስጣዊ ስሜቴን,0
አገር ከመምራት,0
ምድር ተፋችው,1
ሰማይ ቆጡ,1
ተዛማች ወሬ,0
ቤት መምቻ,1
ስለበለስ,1
በትእዛዝ ሶስት አራት ስር,0
ነፃነቱን ለማግኘት ዲማን ጥሎ,0
ከዚያ በፊት ግን,0
ባላልጋ,1
ስጋ በል,0
ምክሩ አጥንት ይሰብራል,1
ልሳኑ ተዘጋ,1
በ፻ አመተ ምህረት ገደማ,0
ይሆናል ብሎ,1
በቃል እየተላለፉ,0
ብትሰማ ይሻላል,1
አከንባሎ ሰበረ,1
በነገር ረጨኝ,1
ብሩ አጠር ያለ,1
ራስን ማጥፋት,0
ዝም አሰኘ,1
አገልግሎት ላይ እንዲውል በማድረግ,0
ጎን ለጎ,0
ፍፁም ህብረት,0
ቢሆን ባይሆን,1
ቤት ሰራ,0
ስድ ቤት,1
የተሰማሩ,0
የጋራ ነገር,0
በአፄ ምኒልክ ዘመነ መንግስት ጊዜ,0
እግዚአብሄር ጣት,0
እሳት የላሰው,1
አትሰለፍ,1
ባላልጋ,1
እኔ ራሴ,1
መነኩሴ መስላ,0
መቼ ጠፋኝ,1
ማንኩሳ በተባለው ቦታ,0
ግፍ ሰራ,1
በቃላት ተመሳሳይ ፍቺ,0
አካል ብቃት,0
በይና ተበይ,1
ለመግለፅ ራሱ,0
ተስፋ ሰጠ,1
እምነትና ፍልስፍና,0
በጥበብ መምራት,0
ስራ አጥ,0
ለፅሁፉ ተስማሚ የሆኑ,0
አመድ ውስጥ መገኘት,0
የተተፋው ሳይደርቅ,1
እንኳ ማቀፍ ሳትችህሉ ስትቀሩ,0
ሴተ ላጤ,1
መሬት አሳመው,1
አይሁን,1
በተማሪዎች መፅሀፍ ላይ ቀርበዋል,0
ምኑና ምኑ ተይዞ,1
አገው ምድር,0
ሰምና ፈትል,1
በልዩ,1
ድንበር ረገጠ,1
እነዚህ ጠቃሚ መርሆዎች,0
ምጥ ጀመረ,0
አፈር ቀመሰ,1
ህዝባቸውን አስተባብሮ ግብር በማስከፈል,0
ፅሁፉን በሚገባ መረዳት መቻልን ማረጋገጥ,0
እንደ መቃብር በሚደብት,0
ቤተ ፈት,1
ስልክ ደወለች,0
የበሰበሰ,0
በትሩ ሀይለኛ,1
የቅጅ መብት,0
ነገሮች መነሻነት,0
ወይን ረገጠ,1
ቀለም ገላጭ,0
በመጠኑ ስለሚመሳሰሉ ይግባባሉ,0
ኬላ ሰበረ,1
ሙልጭ አድርጎ ሰደበ,1
ስድ አደግ,0
በየቤቱ,1
ልታለቅስ ይገባታል,0
ነገሩን አብላላው,1
ስንት ወር,0
ለመምህርጎም የሚከተለውን መነሻ ይጠቀሙ,0
በእኩልነት,1
ፊት ለፊት በቀጥታ,0
ታቦት ተከለ,1
በየግላቸው በክፍል ውስጥ,0
ቸንቧ ቸንቧ አለ,1
ደከመ,0
መላቅጡ የጠፋ ነገር,1
ትከሻውን አሳዩ,1
የሀገር ትርጉሙ ከመሬት በላይ,0
የማንበብ መርሀግብር,0
በወቅቱ,0
ያልተቻኮለ,0
ቤተ ክርስትያን ሳመ,1
እርጥብ ናት,1
ውቃቢ የቀረበው,1
ነገር ሰራ,1
ልቤን አልነካኝም,1
ጥያቄዎች ያቀርባሉ,0
ቦርቦር አለ,1
ባዶ እንጀራ,1
ምድር ዋጠው,1
የአእምሮ ህሙማን,0
ባለሙያዎች እንደገለፁት,0
የጥንካሬ ደረጃ,0
ተስፋ ቆረጠ,1
አርራገጠ,1
የማስያዝ ባህሪ ያላቸው እፀዋት አሉ,0
ምክሩ አጥንት ይሰብራል,1
አርአያ መሆን እንሚያስችል,0
ጋዜጦችን,0
እንዳጋመስነው እንጨርሰዋለን,0
የቀለም ቀንድ,1
ያለው ግለሰብ መኖሪያውና ቤቱ,0
ተተክሎ ዋለ,1
እንዳይቀድስ ተከለከለ,0
የዘንድሮ ብርድ እንደሚወራው አይደለም,0
ሰብአዊነታችን,0
መንግጎ ወሰደው,1
ምርጫ ምርጫ,0
አትፍራ,0
ልቡ ሳሳ,1
ተኩራራህ,0
መቆራረጥ,1
ታዲየ,1
ፈተና ቀለለ,1
ሙት,0
ጣና ሀይቅ,0
ሰፊ በመሆኑ,0
ትምህርቱን ቀጠቀጠ,1
ቋንቋ በኮምፒውተር,0
ልበ ቀን,1
አሳሩን በላ,1
የግስ ጊዜያትን መለየታቸውን ማረጋገጥ,0
ልቅ,1
ቸበቸበው,1
ራስ ምታት,1
ተፅእኖ ለማሳደር ስለሆነ,0
ደግ ቀን,1
አንዳንድ ጥናቶች ደግሞ,0
በረከት የለሽ,1
ሰርአት አልበኝነት,0
ሁለተኛ ስራ,1
በአማራ ብሄራዊ ክልላዊ መንግስት,0
ጫት ቃመ,1
ምስለ ቢስ,1
ክፍል ሶስት,0
ሆደ ገር,1
የገቢዎች ሚኒስቴር,0
ልቡ ቆመ,1
ቆይቶ ቆይቶ,0
በረዶ መታው,1
ቅሌም ይኸው,1
ጥቂት ጥሞና ውስጥ,0
መድከም መዛል,0
ግብር የመጣል ስልጣንና ሀላፊነት,0
ልቡ ዋለለ,1
ከክብር ሰገነት ላይ ይወርዳሉ,0
እንዲለዩ ተማሪዎችን በመጠየቅ ማረጋገጥ,0
በነገር ሸነቆጠው,1
እዉነትን ፍለጋ,0
በሽታው ተነሳ,1
ማላ አፈረሰ,1
ቤቴ ቤቴ አለ,1
በዩኒኮድ እውቅና አግኝቷል,0
ቅዳሴ ታጎለ,1
በክፉም በደግ የትኛው እንደሚሻል,0
የወጣለት የሰብለ አጎት ጉዱ ካሳም,0
ቁልፍ ሰው,1
ቤተ ክርስቲያን,0
